CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Education,Investment,Activity,Yearly Amt,Avg Daily Tax,Yearly Tax,Avg Tax Amt,Education Group
650.5288,United States,Female,31,5.0128,6980471.1415,1.5302,0.7055,0.5151,17458,0,1.0,0.0,4.0,8245.5,0.663014,242.0,34.072296,High school graduate
650.5288,United States,Female,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17457,0,1.0,0.0,5.0,8807.512,0.69589,254.0,34.6752,High school graduate
650.5288,United States,Female,42,5.0128,6980471.1415,1.5302,0.7055,0.5151,17456,0,1.0,0.0,2.0,8034.6016,0.657534,240.0,33.477493,High school graduate
650.5288,United States,Female,54,5.0128,6980471.1415,1.5302,0.7055,0.5151,17453,0,1.0,0.0,2.0,7863.9414,0.660274,241.0,32.630493,High school graduate
650.5288,United States,Male,79,5.0128,6980471.1415,1.5302,0.7055,0.5151,17446,0,1.0,0.0,2.0,8631.711,0.69863,255.0,33.849792,High school graduate
650.5288,United States,Female,45,5.0128,6980471.1415,1.5302,0.7055,0.5151,17445,0,1.0,0.0,2.0,8886.129,0.69863,255.0,34.847595,High school graduate
650.5288,United States,Female,58,5.0128,6980471.1415,1.5302,0.7055,0.5151,17441,0,4.0,0.0,4.0,9029.07,0.693151,253.0,35.688004,Associate degree
650.5288,United States,Male,39,5.0128,6980471.1415,1.5302,0.7055,0.5151,17440,0,1.0,0.0,4.0,7763.3086,0.660274,241.0,32.212906,High school graduate
650.5288,United States,Male,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17438,1,4.0,0.0,1.0,8682.191,0.69589,254.0,34.1819,Associate degree
650.5288,United States,Male,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17436,0,1.0,0.0,3.0,8982.25,0.69863,255.0,35.224503,High school graduate
650.5288,United States,Female,59,5.0128,6980471.1415,1.5302,0.7055,0.5151,17433,1,1.0,0.0,2.0,7904.9883,0.657534,240.0,32.9375,High school graduate
650.5288,United States,Male,34,5.0128,6980471.1415,1.5302,0.7055,0.5151,17430,1,4.0,0.0,1.0,7492.2617,0.649315,237.0,31.6129,Associate degree
650.5288,United States,Male,60,5.0128,6980471.1415,1.5302,0.7055,0.5151,17428,0,1.0,0.0,2.0,8070.629,0.652055,238.0,33.910202,High school graduate
650.5288,United States,Male,32,5.0128,6980471.1415,1.5302,0.7055,0.5151,17422,1,1.0,0.0,1.0,9085.391,0.70137,256.0,35.489807,High school graduate
650.5288,United States,Male,57,5.0128,6980471.1415,1.5302,0.7055,0.5151,17422,0,1.0,0.0,2.0,8741.961,0.69589,254.0,34.417206,High school graduate
650.5288,United States,Female,79,5.0128,6980471.1415,1.5302,0.7055,0.5151,17422,0,1.0,0.0,2.0,7956.7305,0.652055,238.0,33.431595,High school graduate
650.5288,United States,Male,45,5.0128,6980471.1415,1.5302,0.7055,0.5151,17415,0,1.0,0.0,4.0,7726.4883,0.663014,242.0,31.927597,High school graduate
650.5288,United States,Male,63,5.0128,6980471.1415,1.5302,0.7055,0.5151,17414,0,1.0,0.0,4.0,8657.551,0.69863,255.0,33.951202,High school graduate
650.5288,United States,Female,64,5.0128,6980471.1415,1.5302,0.7055,0.5151,17414,0,1.0,0.0,2.0,7770.301,0.660274,241.0,32.241898,High school graduate
650.5288,United States,Male,67,5.0128,6980471.1415,1.5302,0.7055,0.5151,17409,0,1.0,0.0,2.0,8840.23,0.684932,250.0,35.3609,High school graduate
650.5288,United States,Male,43,5.0128,6980471.1415,1.5302,0.7055,0.5151,17407,0,1.0,0.0,1.0,8823.879,0.70137,256.0,34.468307,High school graduate
650.5288,United States,Male,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17405,0,4.0,0.0,1.0,8925.922,0.69863,255.0,35.0036,Associate degree
650.5288,United States,Female,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17404,1,4.0,0.0,0.0,7873.551,0.660274,241.0,32.670303,Associate degree
650.5288,United States,Male,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17403,1,1.0,0.0,0.0,7719.0703,0.657534,240.0,32.162796,High school graduate
650.5288,United States,Female,48,5.0128,6980471.1415,1.5302,0.7055,0.5151,17403,0,1.0,0.0,5.0,7904.422,0.665753,243.0,32.528503,High school graduate
650.5288,United States,Male,33,5.0128,6980471.1415,1.5302,0.7055,0.5151,17400,0,4.0,0.0,5.0,8925.891,0.690411,252.0,35.420197,Associate degree
650.5288,United States,Male,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17398,1,1.0,0.0,1.0,7813.1914,0.663014,242.0,32.285904,High school graduate
650.5288,United States,Male,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17397,0,1.0,0.0,2.0,8618.211,0.687671,251.0,34.335495,High school graduate
650.5288,United States,Male,48,5.0128,6980471.1415,1.5302,0.7055,0.5151,17395,0,1.0,0.0,2.0,7873.9883,0.668493,244.0,32.2704,High school graduate
650.5288,United States,Male,42,5.0128,6980471.1415,1.5302,0.7055,0.5151,17389,0,1.0,0.0,2.0,7896.8594,0.663014,242.0,32.6317,High school graduate
650.5288,United States,Male,73,5.0128,6980471.1415,1.5302,0.7055,0.5151,17388,0,1.0,0.0,2.0,9131.672,0.70137,256.0,35.670593,High school graduate
650.5288,United States,Female,74,5.0128,6980471.1415,1.5302,0.7055,0.5151,17387,1,4.0,0.0,0.0,7901.8516,0.657534,240.0,32.924393,Associate degree
650.5288,United States,Male,39,5.0128,6980471.1415,1.5302,0.7055,0.5151,17385,0,1.0,0.0,3.0,7678.9688,0.657534,240.0,31.995697,High school graduate
650.5288,United States,Female,62,5.0128,6980471.1415,1.5302,0.7055,0.5151,17381,0,1.0,0.0,1.0,8805.219,0.693151,253.0,34.803207,High school graduate
650.5288,United States,Male,61,5.0128,6980471.1415,1.5302,0.7055,0.5151,17380,0,1.0,0.0,1.0,8862.852,0.69863,255.0,34.7563,High school graduate
650.5288,United States,Male,69,5.0128,6980471.1415,1.5302,0.7055,0.5151,17380,0,1.0,0.0,2.0,9228.98,0.69589,254.0,36.334595,High school graduate
650.5288,United States,Male,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17377,0,1.0,0.0,0.0,9043.68,0.70137,256.0,35.326904,High school graduate
650.5288,United States,Female,77,5.0128,6980471.1415,1.5302,0.7055,0.5151,17373,0,1.0,0.0,2.0,7725.078,0.654795,239.0,32.322495,High school graduate
650.5288,United States,Female,52,5.0128,6980471.1415,1.5302,0.7055,0.5151,17367,0,1.0,0.0,2.0,8960.59,0.69589,254.0,35.277893,High school graduate
650.5288,United States,Male,37,5.0128,6980471.1415,1.5302,0.7055,0.5151,17367,0,1.0,0.0,2.0,7879.422,0.660274,241.0,32.694702,High school graduate
650.5288,United States,Male,52,5.0128,6980471.1415,1.5302,0.7055,0.5151,17365,0,1.0,0.0,1.0,8652.879,0.693151,253.0,34.201096,High school graduate
650.5288,United States,Male,21,5.0128,6980471.1415,1.5302,0.7055,0.5151,17364,1,1.0,0.0,1.0,8222.211,0.663014,242.0,33.976105,High school graduate
650.5288,United States,Female,35,5.0128,6980471.1415,1.5302,0.7055,0.5151,17363,1,4.0,0.0,1.0,9097.051,0.693151,253.0,35.956696,Associate degree
650.5288,United States,Female,58,5.0128,6980471.1415,1.5302,0.7055,0.5151,17361,0,4.0,0.0,4.0,7620.711,0.660274,241.0,31.6212,Associate degree
650.5288,United States,Female,44,5.0128,6980471.1415,1.5302,0.7055,0.5151,17360,1,1.0,0.0,0.0,7974.8203,0.657534,240.0,33.228394,High school graduate
650.5288,United States,Male,52,5.0128,6980471.1415,1.5302,0.7055,0.5151,17360,0,1.0,0.0,5.0,9067.371,0.69863,255.0,35.558304,High school graduate
650.5288,United States,Female,68,5.0128,6980471.1415,1.5302,0.7055,0.5151,17360,0,1.0,0.0,1.0,7803.1016,0.660274,241.0,32.378006,High school graduate
650.5288,United States,Female,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17359,0,1.0,0.0,4.0,7762.7617,0.660274,241.0,32.2106,High school graduate
650.5288,United States,Female,33,5.0128,6980471.1415,1.5302,0.7055,0.5151,17359,0,1.0,0.0,2.0,8187.051,0.660274,241.0,33.971207,High school graduate
650.5288,United States,Male,69,5.0128,6980471.1415,1.5302,0.7055,0.5151,17358,0,1.0,0.0,2.0,7783.7812,0.663014,242.0,32.1644,High school graduate
650.5288,United States,Male,59,5.0128,6980471.1415,1.5302,0.7055,0.5151,17358,0,1.0,0.0,2.0,8574.359,0.687671,251.0,34.160797,High school graduate
650.5288,United States,Male,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17357,0,4.0,0.0,3.0,8856.48,0.69863,255.0,34.731293,Associate degree
650.5288,United States,Female,28,5.0128,6980471.1415,1.5302,0.7055,0.5151,17357,1,1.0,0.0,1.0,7667.9297,0.654795,239.0,32.083405,High school graduate
650.5288,United States,Female,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17351,1,1.0,0.0,0.0,8154.4805,0.654795,239.0,34.1192,High school graduate
650.5288,United States,Male,68,5.0128,6980471.1415,1.5302,0.7055,0.5151,17350,1,4.0,0.0,4.0,7940.5117,0.654795,239.0,33.223907,Associate degree
650.5288,United States,Male,27,5.0128,6980471.1415,1.5302,0.7055,0.5151,17350,1,1.0,0.0,2.0,8042.66,0.660274,241.0,33.371994,High school graduate
650.5288,United States,Female,73,5.0128,6980471.1415,1.5302,0.7055,0.5151,17349,0,4.0,0.0,1.0,7883.41,0.660274,241.0,32.711197,Associate degree
650.5288,United States,Male,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17347,0,4.0,0.0,4.0,7688.1406,0.657534,240.0,32.033905,Associate degree
650.5288,United States,Female,88,5.0128,6980471.1415,1.5302,0.7055,0.5151,17343,0,1.0,0.0,2.0,7726.172,0.660274,241.0,32.058807,High school graduate
650.5288,United States,Male,84,5.0128,6980471.1415,1.5302,0.7055,0.5151,17343,0,4.0,0.0,4.0,8144.0195,0.657534,240.0,33.933395,Associate degree
650.5288,United States,Female,39,5.0128,6980471.1415,1.5302,0.7055,0.5151,17338,0,1.0,0.0,5.0,9162.66,0.690411,252.0,36.359802,High school graduate
650.5288,United States,Female,38,5.0128,6980471.1415,1.5302,0.7055,0.5151,17337,0,4.0,0.0,3.0,9066.77,0.70137,256.0,35.4171,Associate degree
650.5288,United States,Female,71,5.0128,6980471.1415,1.5302,0.7055,0.5151,17334,0,1.0,0.0,4.0,8912.781,0.70137,256.0,34.815598,High school graduate
650.5288,United States,Male,37,5.0128,6980471.1415,1.5302,0.7055,0.5151,17327,0,1.0,0.0,4.0,8952.82,0.69589,254.0,35.2473,High school graduate
650.5288,United States,Male,72,5.0128,6980471.1415,1.5302,0.7055,0.5151,17325,0,4.0,0.0,0.0,7687.2617,0.657534,240.0,32.030304,Associate degree
650.5288,United States,Male,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17323,0,4.0,0.0,2.0,8561.43,0.69589,254.0,33.706406,Associate degree
650.5288,United States,Male,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17312,0,4.0,0.0,2.0,7731.34,0.663014,242.0,31.947693,Associate degree
650.5288,United States,Male,45,5.0128,6980471.1415,1.5302,0.7055,0.5151,17306,0,1.0,0.0,4.0,7664.699,0.657534,240.0,31.936203,High school graduate
650.5288,United States,Female,62,5.0128,6980471.1415,1.5302,0.7055,0.5151,17305,0,1.0,0.0,4.0,7667.672,0.657534,240.0,31.948593,High school graduate
650.5288,United States,Female,67,5.0128,6980471.1415,1.5302,0.7055,0.5151,17302,0,1.0,0.0,2.0,8566.68,0.69589,254.0,33.727097,High school graduate
650.5288,United States,Female,42,5.0128,6980471.1415,1.5302,0.7055,0.5151,17300,0,1.0,0.0,2.0,7545.3203,0.668493,244.0,30.9234,High school graduate
650.5288,United States,Male,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17298,0,1.0,0.0,2.0,7554.6406,0.652055,238.0,31.742203,High school graduate
650.5288,United States,Female,27,5.0128,6980471.1415,1.5302,0.7055,0.5151,17287,1,4.0,0.0,1.0,7908.2617,0.660274,241.0,32.814407,Associate degree
650.5288,United States,Male,55,5.0128,6980471.1415,1.5302,0.7055,0.5151,17286,0,4.0,0.0,4.0,7914.5312,0.668493,244.0,32.4366,Associate degree
650.5288,United States,Male,44,5.0128,6980471.1415,1.5302,0.7055,0.5151,17285,0,1.0,0.0,2.0,8572.449,0.706849,258.0,33.2265,High school graduate
650.5288,United States,Male,78,5.0128,6980471.1415,1.5302,0.7055,0.5151,17284,0,1.0,0.0,4.0,7794.4414,0.654795,239.0,32.6127,High school graduate
650.5288,United States,Female,71,5.0128,6980471.1415,1.5302,0.7055,0.5151,17281,0,1.0,0.0,1.0,7720.5312,0.657534,240.0,32.1689,High school graduate
650.5288,United States,Male,78,5.0128,6980471.1415,1.5302,0.7055,0.5151,17279,0,1.0,0.0,2.0,7675.961,0.657534,240.0,31.9832,High school graduate
650.5288,United States,Male,32,5.0128,6980471.1415,1.5302,0.7055,0.5151,17279,0,4.0,0.0,3.0,7947.172,0.657534,240.0,33.113205,Associate degree
650.5288,United States,Male,39,5.0128,6980471.1415,1.5302,0.7055,0.5151,17275,1,4.0,0.0,0.0,7680.879,0.657534,240.0,32.003693,Associate degree
650.5288,United States,Female,57,5.0128,6980471.1415,1.5302,0.7055,0.5151,17274,0,1.0,0.0,1.0,8662.699,0.693151,253.0,34.2399,High school graduate
650.5288,United States,Male,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17272,0,1.0,0.0,2.0,8916.07,0.70137,256.0,34.8284,High school graduate
650.5288,United States,Female,59,5.0128,6980471.1415,1.5302,0.7055,0.5151,17271,0,1.0,0.0,4.0,7760.461,0.652055,238.0,32.606995,High school graduate
650.5288,United States,Female,33,5.0128,6980471.1415,1.5302,0.7055,0.5151,17269,0,1.0,0.0,1.0,7609.449,0.663014,242.0,31.444,High school graduate
650.5288,United States,Male,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17268,0,1.0,0.0,1.0,8970.559,0.70137,256.0,35.0412,High school graduate
650.5288,United States,Male,65,5.0128,6980471.1415,1.5302,0.7055,0.5151,17262,0,1.0,0.0,3.0,7577.078,0.657534,240.0,31.571198,High school graduate
650.5288,United States,Male,49,5.0128,6980471.1415,1.5302,0.7055,0.5151,17251,0,4.0,0.0,1.0,7805.629,0.676712,247.0,31.6017,Associate degree
650.5288,United States,Female,53,5.0128,6980471.1415,1.5302,0.7055,0.5151,17249,0,1.0,0.0,0.0,8761.82,0.70137,256.0,34.225906,High school graduate
650.5288,United States,Female,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17249,1,4.0,0.0,0.0,8003.2305,0.663014,242.0,33.071198,Associate degree
650.5288,United States,Female,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17248,0,1.0,0.0,4.0,7833.539,0.665753,243.0,32.2368,High school graduate
650.5288,United States,Female,45,5.0128,6980471.1415,1.5302,0.7055,0.5151,17246,0,1.0,0.0,2.0,7753.672,0.654795,239.0,32.442093,High school graduate
650.5288,United States,Male,30,5.0128,6980471.1415,1.5302,0.7055,0.5151,17246,1,1.0,0.0,2.0,9040.559,0.709589,259.0,34.905594,High school graduate
650.5288,United States,Male,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17242,0,1.0,0.0,1.0,7649.6016,0.654795,239.0,32.0067,High school graduate
650.5288,United States,Male,29,5.0128,6980471.1415,1.5302,0.7055,0.5151,17242,0,1.0,0.0,3.0,7915.7188,0.668493,244.0,32.441498,High school graduate
650.5288,United States,Male,32,5.0128,6980471.1415,1.5302,0.7055,0.5151,17240,0,1.0,0.0,4.0,7754.961,0.663014,242.0,32.045303,High school graduate
650.5288,United States,Male,40,5.0128,6980471.1415,1.5302,0.7055,0.5151,17239,0,1.0,0.0,2.0,7934.461,0.660274,241.0,32.923096,High school graduate
650.5288,United States,Male,40,5.0128,6980471.1415,1.5302,0.7055,0.5151,17237,0,1.0,0.0,1.0,8086.461,0.660274,241.0,33.553802,High school graduate
650.5288,United States,Male,66,5.0128,6980471.1415,1.5302,0.7055,0.5151,17235,0,4.0,0.0,0.0,7689.7812,0.660274,241.0,31.907806,Associate degree
650.5288,United States,Female,35,5.0128,6980471.1415,1.5302,0.7055,0.5151,17233,0,1.0,0.0,4.0,8000.1484,0.660274,241.0,33.195602,High school graduate
650.5288,United States,Male,54,5.0128,6980471.1415,1.5302,0.7055,0.5151,17228,0,4.0,0.0,2.0,7640.2383,0.657534,240.0,31.834305,Associate degree
650.5288,United States,Female,39,5.0128,6980471.1415,1.5302,0.7055,0.5151,17227,0,1.0,0.0,4.0,7898.801,0.663014,242.0,32.639694,High school graduate
650.5288,United States,Female,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17225,0,1.0,0.0,2.0,8977.738,0.706849,258.0,34.797394,High school graduate
650.5288,United States,Male,25,5.0128,6980471.1415,1.5302,0.7055,0.5151,17222,0,4.0,0.0,4.0,7621.5703,0.663014,242.0,31.494095,Associate degree
650.5288,United States,Female,33,5.0128,6980471.1415,1.5302,0.7055,0.5151,17218,1,1.0,0.0,1.0,9076.852,0.69863,255.0,35.595505,High school graduate
650.5288,United States,Male,22,5.0128,6980471.1415,1.5302,0.7055,0.5151,17216,1,1.0,0.0,4.0,8690.82,0.69863,255.0,34.081604,High school graduate
650.5288,United States,Male,69,5.0128,6980471.1415,1.5302,0.7055,0.5151,17215,0,1.0,0.0,2.0,9054.039,0.69863,255.0,35.505997,High school graduate
650.5288,United States,Female,49,5.0128,6980471.1415,1.5302,0.7055,0.5151,17212,0,1.0,0.0,1.0,9081.301,0.69863,255.0,35.6129,High school graduate
650.5288,United States,Female,25,5.0128,6980471.1415,1.5302,0.7055,0.5151,17210,0,1.0,0.0,2.0,7913.0195,0.660274,241.0,32.834106,High school graduate
650.5288,United States,Male,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17210,0,1.0,0.0,2.0,7569.75,0.665753,243.0,31.1512,High school graduate
650.5288,United States,Female,50,5.0128,6980471.1415,1.5302,0.7055,0.5151,17210,1,4.0,0.0,1.0,7771.871,0.668493,244.0,31.851898,Associate degree
650.5288,United States,Male,70,5.0128,6980471.1415,1.5302,0.7055,0.5151,17210,0,1.0,0.0,2.0,8795.328,0.69863,255.0,34.4915,High school graduate
650.5288,United States,Female,62,5.0128,6980471.1415,1.5302,0.7055,0.5151,17209,0,1.0,0.0,2.0,8638.41,0.69863,255.0,33.8761,High school graduate
650.5288,United States,Male,43,5.0128,6980471.1415,1.5302,0.7055,0.5151,17208,0,1.0,0.0,3.0,7710.2617,0.654795,239.0,32.260498,High school graduate
650.5288,United States,Male,60,5.0128,6980471.1415,1.5302,0.7055,0.5151,17205,1,1.0,0.0,2.0,7980.41,0.668493,244.0,32.706604,High school graduate
650.5288,United States,Male,48,5.0128,6980471.1415,1.5302,0.7055,0.5151,17195,0,1.0,0.0,2.0,7814.6484,0.663014,242.0,32.2919,High school graduate
650.5288,United States,Male,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17195,0,4.0,0.0,4.0,7876.7305,0.663014,242.0,32.548492,Associate degree
650.5288,United States,Female,28,5.0128,6980471.1415,1.5302,0.7055,0.5151,17194,1,4.0,0.0,1.0,8735.48,0.70137,256.0,34.123,Associate degree
650.5288,United States,Male,77,5.0128,6980471.1415,1.5302,0.7055,0.5151,17193,0,4.0,0.0,2.0,9120.57,0.69863,255.0,35.766907,Associate degree
650.5288,United States,Male,35,5.0128,6980471.1415,1.5302,0.7055,0.5151,17192,1,4.0,0.0,0.0,8777.422,0.706849,258.0,34.020996,Associate degree
650.5288,United States,Male,25,5.0128,6980471.1415,1.5302,0.7055,0.5151,17191,1,4.0,0.0,2.0,7903.578,0.654795,239.0,33.069397,Associate degree
650.5288,United States,Male,24,5.0128,6980471.1415,1.5302,0.7055,0.5151,17191,1,1.0,0.0,2.0,8051.3594,0.665753,243.0,33.133194,High school graduate
650.5288,United States,Male,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17190,0,1.0,0.0,1.0,7860.8203,0.663014,242.0,32.482697,High school graduate
650.5288,United States,Male,63,5.0128,6980471.1415,1.5302,0.7055,0.5151,17187,0,4.0,0.0,2.0,7912.371,0.668493,244.0,32.427704,Associate degree
650.5288,United States,Female,49,5.0128,6980471.1415,1.5302,0.7055,0.5151,17184,0,1.0,0.0,1.0,8831.621,0.690411,252.0,35.046097,High school graduate
650.5288,United States,Male,64,5.0128,6980471.1415,1.5302,0.7055,0.5151,17183,0,1.0,0.0,0.0,7879.371,0.660274,241.0,32.694504,High school graduate
650.5288,United States,Female,29,5.0128,6980471.1415,1.5302,0.7055,0.5151,17182,1,1.0,0.0,0.0,8830.301,0.693151,253.0,34.902405,High school graduate
650.5288,United States,Male,73,5.0128,6980471.1415,1.5302,0.7055,0.5151,17181,1,4.0,0.0,2.0,8882.602,0.693151,253.0,35.1091,Associate degree
650.5288,United States,Female,61,5.0128,6980471.1415,1.5302,0.7055,0.5151,17178,0,4.0,0.0,0.0,7879.3984,0.673973,246.0,32.030106,Associate degree
650.5288,United States,Male,78,5.0128,6980471.1415,1.5302,0.7055,0.5151,17178,0,1.0,0.0,4.0,8971.602,0.693151,253.0,35.460907,High school graduate
650.5288,United States,Male,41,5.0128,6980471.1415,1.5302,0.7055,0.5151,17176,1,1.0,0.0,1.0,7732.2617,0.660274,241.0,32.084106,High school graduate
650.5288,United States,Male,22,5.0128,6980471.1415,1.5302,0.7055,0.5151,17174,1,1.0,0.0,0.0,8924.02,0.70137,256.0,34.859497,High school graduate
650.5288,United States,Male,43,5.0128,6980471.1415,1.5302,0.7055,0.5151,17174,0,4.0,0.0,1.0,7800.5586,0.663014,242.0,32.233704,Associate degree
650.5288,United States,Male,55,5.0128,6980471.1415,1.5302,0.7055,0.5151,17173,0,4.0,0.0,3.0,7775.922,0.654795,239.0,32.535202,Associate degree
650.5288,United States,Male,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17173,0,4.0,0.0,3.0,7792.551,0.663014,242.0,32.200607,Associate degree
650.5288,United States,Female,58,5.0128,6980471.1415,1.5302,0.7055,0.5151,17171,0,1.0,0.0,1.0,7759.8984,0.663014,242.0,32.065704,High school graduate
650.5288,United States,Female,76,5.0128,6980471.1415,1.5302,0.7055,0.5151,17167,0,1.0,0.0,3.0,7929.6094,0.663014,242.0,32.767,High school graduate
650.5288,United States,Female,26,5.0128,6980471.1415,1.5302,0.7055,0.5151,17167,1,1.0,0.0,0.0,7778.578,0.657534,240.0,32.410797,High school graduate
650.5288,United States,Female,45,5.0128,6980471.1415,1.5302,0.7055,0.5151,17166,0,4.0,0.0,3.0,8702.988,0.70137,256.0,33.996094,Associate degree
650.5288,United States,Male,54,5.0128,6980471.1415,1.5302,0.7055,0.5151,17152,0,4.0,0.0,2.0,8976.898,0.69589,254.0,35.342102,Associate degree
650.5288,United States,Male,42,5.0128,6980471.1415,1.5302,0.7055,0.5151,17152,0,1.0,0.0,3.0,9112.469,0.70411,257.0,35.457108,High school graduate
650.5288,United States,Male,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17150,1,1.0,0.0,4.0,7944.301,0.657534,240.0,33.101303,High school graduate
650.5288,United States,Male,43,5.0128,6980471.1415,1.5302,0.7055,0.5151,17147,1,1.0,0.0,0.0,7604.3906,0.654795,239.0,31.817505,High school graduate
650.5288,United States,Female,68,5.0128,6980471.1415,1.5302,0.7055,0.5151,17146,0,1.0,0.0,1.0,8007.711,0.657534,240.0,33.365494,High school graduate
650.5288,United States,Female,65,5.0128,6980471.1415,1.5302,0.7055,0.5151,17145,1,1.0,0.0,2.0,8720.0,0.69589,254.0,34.330704,High school graduate
650.5288,United States,Male,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17139,0,1.0,0.0,4.0,7799.199,0.660274,241.0,32.3618,High school graduate
650.5288,United States,Female,54,5.0128,6980471.1415,1.5302,0.7055,0.5151,17139,1,1.0,0.0,4.0,7933.6484,0.663014,242.0,32.783707,High school graduate
650.5288,United States,Female,36,5.0128,6980471.1415,1.5302,0.7055,0.5151,17138,0,1.0,0.0,5.0,7820.91,0.663014,242.0,32.317795,High school graduate
650.5288,United States,Male,47,5.0128,6980471.1415,1.5302,0.7055,0.5151,17136,1,1.0,0.0,4.0,7897.551,0.657534,240.0,32.906494,High school graduate
650.5288,United States,Male,26,5.0128,6980471.1415,1.5302,0.7055,0.5151,17132,0,1.0,0.0,2.0,7910.2617,0.665753,243.0,32.552505,High school graduate
650.5288,United States,Female,70,5.0128,6980471.1415,1.5302,0.7055,0.5151,17131,0,1.0,0.0,3.0,7747.301,0.657534,240.0,32.280396,High school graduate
650.5288,United States,Male,56,5.0128,6980471.1415,1.5302,0.7055,0.5151,17129,0,1.0,0.0,1.0,7879.0312,0.668493,244.0,32.291107,High school graduate
650.5288,United States,Female,37,5.0128,6980471.1415,1.5302,0.7055,0.5151,17129,0,4.0,0.0,2.0,8941.031,0.69589,254.0,35.200897,Associate degree
650.5288,United States,Female,65,5.0128,6980471.1415,1.5302,0.7055,0.5151,17128,0,1.0,0.0,2.0,7900.2383,0.663014,242.0,32.6456,High school graduate
650.5288,United States,Female,53,5.0128,6980471.1415,1.5302,0.7055,0.5151,17128,0,1.0,0.0,1.0,8902.281,0.69589,254.0,35.0484,High school graduate
650.5288,United States,Female,26,5.0128,6980471.1415,1.5302,0.7055,0.5151,17128,0,4.0,0.0,2.0,7923.0312,0.657534,240.0,33.012604,Associate degree
650.5288,United States,Male,74,5.0128,6980471.1415,1.5302,0.7055,0.5151,17127,0,1.0,0.0,1.0,8812.949,0.693151,253.0,34.8338,High school graduate
650.5288,United States,Female,58,5.0128,6980471.1415,1.5302,0.7055,0.5151,17127,0,4.0,0.0,3.0,8634.809,0.69589,254.0,33.9953,Associate degree
650.5288,United States,Male,61,5.0128,6980471.1415,1.5302,0.7055,0.5151,17124,1,1.0,0.0,1.0,8611.539,0.690411,252.0,34.172806,High school graduate
650.5288,United States,Male,21,5.0128,6980471.1415,1.5302,0.7055,0.5151,17123,1,1.0,0.0,1.0,7852.551,0.665753,243.0,32.315002,High school graduate
650.5288,United States,Female,26,5.0128,6980471.1415,1.5302,0.7055,0.5151,17121,0,1.0,0.0,2.0,7911.051,0.665753,243.0,32.5558,High school graduate
650.5288,United States,Male,48,5.0128,6980471.1415,1.5302,0.7055,0.5151,17121,0,4.0,0.0,1.0,8916.059,0.69863,255.0,34.964996,Associate degree
650.5288,United States,Female,51,5.0128,6980471.1415,1.5302,0.7055,0.5151,17120,1,1.0,0.0,2.0,7887.0,0.660274,241.0,32.726196,High school graduate
650.5288,United States,Male,40,5.0128,6980471.1415,1.5302,0.7055,0.5151,17118,0,1.0,0.0,2.0,9068.359,0.70137,256.0,35.423294,High school graduate
650.5288,United States,Male,57,5.0128,6980471.1415,1.5302,0.7055,0.5151,17116,0,1.0,0.0,2.0,8476.859,0.690411,252.0,33.638306,High school graduate
650.5288,United States,Male,46,5.0128,6980471.1415,1.5302,0.7055,0.5151,17116,0,4.0,0.0,5.0,7770.051,0.665753,243.0,31.975494,Associate degree
650.5288,United States,Male,70,5.0128,6980471.1415,1.5302,0.7055,0.5151,17115,0,4.0,0.0,5.0,8762.461,0.69863,255.0,34.362595,Associate degree
650.5288,United States,Female,48,5.0128,6980471.1415,1.5302,0.7055,0.5151,17111,0,1.0,0.0,2.0,8891.988,0.693151,253.0,35.146194,High school graduate
650.5288,United States,Female,55,5.0128,6980471.1415,1.5302,0.7055,0.5151,17108,0,1.0,0.0,2.0,7829.2305,0.657534,240.0,32.621796,High school graduate
